30001	1	-26	-90	0
30001	1	-28	-52	-4
30001	1	-34	40	20
30001	1	-36	-12	-16
30001	1	-40	-16	-24
30001	1	-40	-60	12
30001	1	-50	-36	12
30001	1	-50	-40	28
30001	1	-54	-10	-12
30001	1	-58	-28	36
30001	1	-58	-58	8
30001	1	16	-34	-28
30001	1	18	4	-12
30001	1	34	-22	-8
30001	1	34	-36	40
30001	1	36	-16	-28
30001	1	36	-36	4
30001	1	38	42	12
30001	1	42	-32	28
30001	1	42	-66	0
30001	1	48	-38	20
30001	2	-26	-90	0
30001	2	-30	10	-28
30001	2	-34	40	20
30001	2	-40	-16	-24
30001	2	-40	-60	12
30001	2	-42	14	24
30001	2	-44	38	-8
30001	2	-48	-46	-12
30001	2	-50	-36	12
30001	2	-50	-40	28
30001	2	-50	36	16
30001	2	-54	-10	-12
30001	2	0	-12	44
30001	2	12	-20	-16
30001	2	18	-58	4
30001	2	34	-36	40
30001	2	36	-16	-28
30001	2	36	-90	-12
30001	2	42	-66	0
30001	2	52	2	20
30001	2	52	6	-20
30001	2	54	14	8
30001	2	60	-4	0
30001	3	-14	32	-20
30001	3	-20	4	-4
30001	3	-26	-76	28
30001	3	-36	14	-4
30001	3	-4	38	24
30001	3	-44	38	-8
30001	3	-50	36	16
30001	3	-6	-74	-12
30001	3	-8	-16	-4
30001	3	-8	-70	28
30001	3	0	-38	-16
30001	3	0	18	44
30001	3	14	52	0
30001	3	2	-70	28
30001	3	2	-92	0
30001	3	20	22	-20
30001	3	32	12	-8
30001	3	44	-4	44
30001	4	-10	-94	8
30001	4	-12	-54	20
30001	4	-14	32	-20
30001	4	-16	48	8
30001	4	-20	4	-4
30001	4	-26	56	-8
30001	4	-36	14	-4
30001	4	-4	38	24
30001	4	-6	-74	-12
30001	4	-8	-70	28
30001	4	0	-20	12
30001	4	0	-38	-16
30001	4	14	-58	-20
30001	4	14	52	0
30001	4	2	-70	28
30001	4	20	22	-20
30001	4	32	12	-8
30001	4	38	42	12
30001	4	6	46	24
30001	5	-14	-58	24
30001	5	-14	48	-16
30001	5	-24	-76	4
30001	5	-26	-42	-8
30001	5	-26	16	40
30001	5	-30	-68	-16
30001	5	-32	20	-16
30001	5	-34	-20	32
30001	5	-34	-82	20
30001	5	-4	58	20
30001	5	-40	-4	-28
30001	5	-42	-68	24
30001	5	-48	40	4
30001	5	-54	-56	-12
30001	5	-56	-24	-20
30001	5	-6	-44	32
30001	5	-6	18	-4
30001	5	10	-62	0
30001	5	14	4	-12
30001	5	18	-94	16
30001	5	28	-92	-12
30001	5	28	26	-8
30001	5	30	-22	12
30001	5	30	-34	-4
30001	5	48	-14	28
30001	5	52	-2	-16
30001	6	-14	-104	-8
30001	6	-26	-42	-8
30001	6	-26	16	40
30001	6	-32	20	-16
30001	6	-4	58	20
30001	6	-40	-20	-28
30001	6	-48	40	4
30001	6	-52	12	36
30001	6	-54	-56	-12
30001	6	-6	8	0
30001	6	10	-62	0
30001	6	16	-16	-20
30001	6	28	-92	-12
30001	6	28	26	-8
30001	6	38	-12	-28
30001	6	4	38	-4
30001	6	42	28	12
30001	6	58	-48	-4
30001	7	-18	-64	-16
30001	7	-24	-16	12
30001	7	-36	-34	32
30001	7	-56	-42	16
30001	7	-8	2	40
30001	7	14	-58	-24
30001	7	2	-26	0
30001	7	28	10	-4
30001	7	28	38	24
30001	7	34	-14	-8
30001	7	38	-28	32
30001	7	4	-16	40
30001	7	50	-14	-4
30001	7	52	-40	16
30001	8	-10	46	4
30001	8	-30	36	36
30001	8	-36	-34	32
30001	8	-38	-22	-4
30001	8	-40	4	12
30001	8	-56	-42	16
30001	8	-8	2	40
30001	8	14	-58	-24
30001	8	2	-26	0
30001	8	28	10	-4
30001	8	28	38	24
30001	8	30	-22	12
30001	8	38	-28	32
30001	8	52	-40	16
30002	1	-11	-69	11
30002	1	-13	-48	-3
30002	1	-16	-33	-4
30002	1	-16	36	36
30002	1	-22	-29	2
30002	1	-30	-35	41
30002	1	-31	37	1
30002	1	-40	-27	52
30002	1	-44	-25	-21
30002	1	-62	-34	5
30002	1	1	42	-8
30002	1	11	-49	-39
30002	1	11	-51	0
30002	1	15	-69	-11
30002	1	6	-73	15
30002	2	1	15	54
30002	2	11	47	26
30002	2	42	22	-1
30002	2	44	11	38
30002	2	46	-28	-6
30002	2	47	-62	26
30003	1	-2.7507	-44.7319	-18.0242
30003	1	-27.2231	29.1181	35.4026
30003	1	11.1953	-82.2317	38.1152
30003	1	20.9077	41.7367	39.214
30003	1	4.6787	1.5929	65.7652
30003	2	20.9077	41.7367	39.214
30003	2	4.6787	1.5929	65.7652
30003	3	-2.7507	-44.7319	-18.0242
30003	3	11.1953	-82.2317	38.1152
30003	3	20.9077	41.7367	39.214
30003	3	4.6787	1.5929	65.7652
30004	1	-12	-60	-4
30004	1	-34	-82	12
30004	1	-8	-70	16
30004	1	18	-48	-8
30004	1	24	-38	-8
30004	1	34	-76	16
30004	1	8	-36	-20
30005	1	-15.4376	4.1791	52.6668
30005	1	-21.2	-57.3599	42.2616
30005	1	-5.2505	-18.8058	55.4588
30005	1	13.5298	-15.5362	48.7168
30005	2	-52.4127	-22.8567	-19.4231
30005	2	29.9537	-8.6129	-14.6234
30005	3	-1.3188	-70.6382	6.2282
30005	3	-1.5077	-18.8318	55.5
30005	3	-20.8738	-85.0229	-13.2005
30005	3	-20.9869	9.4243	46.7041
30005	3	-23.9571	-9.4976	58.6949
30005	3	-24.9443	-60.0801	41.0981
30005	3	-33.716	-24.0715	-17.4989
30005	3	21.188	-88.4972	-8.4791
30005	3	5.9375	-22.9326	58.8684
30005	3	7.0999	7.5679	44.1726
30006	1	-56	-12	-2
30006	2	-45	-35	-11
30006	2	-45	-74	29
30006	2	-45	32	3
30006	2	-46	15	30
30006	2	-53	-12	-10
30006	2	-57	-34	-11
30006	3	-47	-36	24
30006	4	-55	-31	17
30007	1	-30	-42	36
30007	1	-31	-28	49
30007	1	-32	-30	44
30007	1	-33	-25	58
30007	1	-36	-30	51
30007	1	-38	-32	51
30007	1	-39	-31	57
30007	1	-40	-37	46
30007	1	-46	-33	34
30007	1	-51	-1	34
30007	1	-9	-11	48
30007	1	22	-47	-21
30007	1	24	-7	52
30007	1	27	-47	-40
30007	1	40	-42	42
30007	1	47	8	30
30008	1	-28	22	12
30008	1	-34	9	34
30008	1	-37	-55	-18
30008	1	0	0	56
30008	1	12	-65	-31
30008	1	34	-65	-21
30008	1	6	9	56
30008	2	-28	28	12
30008	2	-37	9	37
30008	2	-50	-58	-12
30008	2	-6	3	65
30008	2	0	16	65
30008	2	15	-68	-34
30008	2	43	-62	-21
30008	3	-28	22	9
30008	3	-3	-3	59
30008	3	-40	6	34
30008	3	-43	-52	-12
30008	3	12	-68	-21
30008	3	28	-58	-21
30008	3	3	13	50
30009	1	-12	-77	-15
30009	1	-12	-90	-9
30009	1	-18	-83	-12
30009	1	-21	-77	-18
30009	1	-25	-52	34
30009	1	-25	-55	43
30009	1	-28	-74	31
30009	1	-28	-90	-3
30009	1	-28	-96	9
30009	1	-28	19	6
30009	1	-31	-40	-15
30009	1	-31	-46	-15
30009	1	-31	-65	43
30009	1	-31	-71	-18
30009	1	-34	-52	-15
30009	1	-34	-6	59
30009	1	-34	-80	3
30009	1	-37	6	34
30009	1	-50	22	34
30009	1	-6	-65	-18
30009	1	-6	9	50
30009	1	0	-3	59
30009	1	0	-49	-18
30009	1	0	-58	-9
30009	1	0	-83	12
30009	1	12	-93	9
30009	1	12	16	46
30009	1	15	-74	-12
30009	1	18	-80	0
30009	1	18	-93	-3
30009	1	21	-96	9
30009	1	25	-55	43
30009	1	25	-71	-12
30009	1	31	-71	28
30009	1	31	-77	-3
30009	1	31	-87	0
30009	1	31	25	9
30009	1	34	-3	62
30009	1	34	-6	53
30009	1	34	-65	46
30009	1	37	-15	59
30009	1	37	-55	46
30009	1	37	-65	-9
30009	1	37	59	12
30009	1	40	9	31
30009	1	46	34	31
30009	1	46	9	43
30009	1	6	-65	-12
30009	1	6	-71	-28
30009	1	9	-15	0
30009	1	9	-15	12
30009	1	9	-71	12
30009	1	9	9	53
30009	2	-18	-43	62
30009	2	-21	19	50
30009	2	-3	-49	59
30009	2	-3	-52	46
30009	2	-3	49	31
30009	2	-34	0	-3
30009	2	-37	-15	3
30009	2	-40	-74	18
30009	2	-43	-24	18
30009	2	-53	-12	12
30009	2	-53	-3	15
30009	2	-56	-27	15
30009	2	-6	47	6
30009	2	-9	59	34
30009	2	0	-30	46
30009	2	0	-49	34
30009	2	12	47	6
30009	2	21	-74	43
30009	2	3	-21	46
30009	2	3	34	15
30009	2	3	44	12
30009	2	40	-15	3
30009	2	43	-71	25
30009	2	56	-40	40
30009	2	56	-55	18
30009	2	59	-15	34
30009	2	59	-9	18
30009	2	6	-49	28
30009	2	6	53	12
30009	2	62	-21	4
30010	1	-28	-66	40
30010	1	-40	-6	37
30010	1	-46	18	25
30010	1	-56	-3	18
30010	1	12	9	34
30010	1	43	-48	-6
30010	1	43	27	34
30011	1	-.4579	-70.3359	12.8084
30011	1	-.5527	-40.5506	28.9791
30011	1	-.5685	10.66	45.3242
30011	1	-.8084	-8.8008	58.2418
30011	1	-.8527	-12.0918	60.7161
30011	1	-15.0734	1.6961	7.3125
30011	1	-15.9625	-31.4586	-6.0441
30011	1	-16.6645	-76.5384	35.2696
30011	1	-18.6995	-25.1139	-9.4518
30011	1	-21.3728	-74.189	-34.1785
30011	1	-21.3799	-78.0049	-34.7546
30011	1	-25.2003	20.2563	.5233
30011	1	-25.9475	-69.2386	32.2352
30011	1	-28.0937	23.0465	8.2361
30011	1	-28.8355	-33.7122	49.1963
30011	1	-31.0462	44.7833	26.1381
30011	1	-37.8049	5.0718	31.0603
30011	1	-40.8951	-18.6198	46.2668
30011	1	-6.7452	-22.636	6.858
30011	1	-9.6103	-82.1604	-6.0309
30011	1	0.0556	44.6257	6.7954
30011	1	12.0343	1.5554	7.7577
30011	1	15.8189	-31.6234	-5.5221
30011	1	18.6904	-25.3078	-8.8377
30011	1	18.8213	-74.3975	-33.5182
30011	1	19.7906	-76.7275	35.8684
30011	1	2.0705	-49.0995	40.5837
30011	1	27.9911	22.7556	9.1573
30011	1	30.7376	45.4613	20.4021
30011	1	36.4877	17.0744	1.1046
30011	1	42.6551	22.2623	31.9975
30011	1	6.3467	-19.8406	7.4912
30011	1	8.1499	-74.7723	-3.5305
30011	2	-.4909	11.5154	39.539
30011	2	-.7337	-49.0849	40.5376
30011	2	-.8084	-8.8008	58.2418
30011	2	-.8601	-9.3711	62.0986
30011	2	-15.7714	-78.034	-34.6624
30011	2	-15.9625	-31.4586	-6.0441
30011	2	-16.0081	1.7009	7.2971
30011	2	-18.6995	-25.1139	-9.4518
30011	2	-19.4633	-73.6606	35.6418
30011	2	-25.1153	-76.0776	-34.5279
30011	2	-25.9548	-73.0564	31.6776
30011	2	-28.8282	-29.8944	49.7539
30011	2	-31.8327	23.0659	8.1747
30011	2	-4.0018	-82.1895	-5.9388
30011	2	-40.6018	8.9041	31.5719
30011	2	-40.6147	2.2231	30.5961
30011	2	-40.8951	-18.6198	46.2668
30011	2	-43.5499	-6.6809	38.1124
30011	2	-47.2069	-43.1279	20.9045
30011	2	-6.8114	-85.0369	-6.4169
30011	2	-9.5513	-23.5759	6.6726
30011	2	15.7733	1.536	7.8191
30011	2	15.8189	-31.6234	-5.5221
30011	2	18.6904	-25.3078	-8.8377
30011	2	18.8143	-78.2134	-34.0943
30011	2	18.8213	-74.3975	-33.5182
30011	2	20.7254	-76.7323	35.8838
30011	2	20.7279	-15.9775	53.6229
30011	2	27.9911	22.7556	9.1573
30011	2	4.8992	-69.3986	32.7419
30011	2	8.1428	-78.5882	-4.1066
30011	2	8.157	-70.9564	-2.9544
30011	2	8.2162	-19.8503	7.5219
30012	1	-14	2	-24
30012	1	-44	-8	-24
30012	1	12	8	-8
30012	1	20	0	-20
30012	1	36	8	-20
30012	2	-22	-6	44
30012	2	-4	-78	32
30012	2	18	-6	44
30012	2	2	-68	8
30012	2	38	-70	32
30012	2	40	18	32
30013	1	-20	-34	13
30013	1	-32	17	40
30013	1	-39	49	8
30013	1	-47	-50	38
30013	1	-9	-68	32
30013	1	12	-48	37
30013	1	37	8	52
30013	1	38	38	6
30013	1	40	-51	22
30013	1	57	-48	-3
30013	2	-39	-24	48
30013	2	-42	24	6
30013	3	-53	-55	32
30013	3	16	32	8
30013	4	16	53	-19
30013	4	3	-78	-26
30013	4	35	3	-45
30014	1	-1.4034	10.441	56.0378
30014	1	-12.3939	26.5732	32.8313
30014	1	-15.442	.4933	51.4693
30014	1	-26.0968	28.2037	-9.6185
30014	1	-27.2329	15.2652	10.0929
30014	1	-27.7456	-58.1814	41.2176
30014	1	-29.0028	48.1642	12.7043
30014	1	-29.6048	-27.0932	54.5142
30014	1	-38.6731	7.7454	33.729
30014	1	-42.7297	-55.4764	43.9685
30014	1	-48.5996	31.5373	-2.3913
30014	1	18.239	5.6791	54.9814
30014	1	23.7852	-9.6113	56.5301
30014	1	25.3226	51.9812	8.2223
30014	1	29.1573	41.0472	-8.8547
30014	1	35.324	29.8549	35.4508
30014	1	38.6906	-55.8967	43.0712
30014	1	5.876	-69.981	44.2728
30014	2	-.3606	-29.4517	23.073
30014	2	-13.7831	-38.9871	60.0638
30014	2	-27.215	43.6668	21.3911
30014	2	-30.9424	23.8202	9.8318
30014	2	-31.4892	-29.032	55.2399
30014	2	-33.6655	46.5353	9.8123
30014	2	-37.8441	.2905	43.9733
30014	2	-38.9234	-48.4896	39.1559
30014	2	-40.5429	15.0574	37.0001
30014	2	-43.8864	38.2272	-3.6068
30014	2	-59.0938	-31.417	-6.6463
30014	2	-6.221	-30.0745	54.5461
30014	2	-6.252	-64.9807	41.8248
30014	2	-8.9569	-.2056	59.6117
30014	2	13.9124	33.8396	22.8857
30014	2	14.4962	5.7051	54.9402
30014	2	27.5411	-3.1327	57.9944
30014	2	30.9483	51.1478	6.4155
30014	2	34.3177	27.3288	43.3604
30014	2	35.8633	-57.9016	44.6833
30014	2	4.972	-68.7445	40.7509
30014	2	6.1413	13.716	50.0689
30014	2	60.6916	-33.9104	-8.1684
30014	2	9.107	24.3993	34.7112
30014	3	-32.7442	46.3836	11.616
30014	3	-34.2882	-53.5105	42.4182
30014	3	-39.6	15.1235	36.1137
30014	3	-40.6079	5.2984	40.7316
30014	3	-42.7297	-55.4764	43.9685
30014	3	-44.8279	36.3545	-3.7675
30014	3	25.3341	51.1868	6.3537
30014	3	35.8633	-57.9016	44.6833
30014	3	36.2597	29.8484	35.4611
30014	3	5.876	-69.981	44.2728
30015	1	-2	-32	0
30015	1	-42	-9	43
30015	1	2	-32	0
30015	1	4	-69	-19
30015	1	45	-12	49
30015	2	-2	-32	0
30015	2	-46	-3	40
30015	2	2	-32	0
30015	2	48	-10	51
30015	2	9	-71	-21
30015	3	-3	-34	-4
30015	3	-49	-12	54
30015	3	3	-34	-4
30015	3	4	-71	-21
30015	3	49	-12	54
30015	4	-1	-37	-4
30015	4	-19	6	50
30015	4	1	-36	-4
30015	4	46	-9	36
30015	4	5	-80	-25
30016	1	-16	-18	11
30016	1	-20	-51	-15
30016	1	-24	-63	51
30016	1	-27	-54	59
30016	1	-28	-22	14
30016	1	-35	-27	53
30016	1	-39	-29	63
30016	1	-41	-23	62
30016	1	-45	-59	3
30016	1	-47	-24	20
30016	1	-48	-30	30
30016	1	-53	-29	50
30016	1	-7	-24	48
30016	1	26	-59	-46
30016	1	4	-22	-3
30016	1	4	-34	-27
30016	1	6	-47	-15
30016	2	-2	-23	8
30016	2	-24	-59	-17
30016	2	-24	-63	51
30016	2	-27	-54	59
30016	2	-3	-29	-17
30016	2	-36	-23	53
30016	2	-41	-23	62
30016	2	-43	-63	6
30016	2	-45	-30	-22
30016	2	-46	-30	33
30016	2	-57	-21	48
30016	2	2	-23	5
30016	2	23	-62	-47
30016	2	3	-51	-14
30016	3	-30	-26	57
30016	3	-41	-44	58
30016	3	11	-45	-20
30017	1	-23.497	-99.3484	-21.8191
30017	1	-25.9622	-70.3356	33.06
30017	1	-33.3011	2.2398	43.5321
30017	1	-36.5941	-90.0439	-18.4809
30017	1	-45.7187	30.2059	-.4871
30017	1	-49.5988	39.91	13.2849
30017	1	-49.9053	25.3204	32.8241
30017	1	.3015	16.4807	52.1005
30017	1	35.5634	.3683	68.0876
30017	1	36.2879	-90.7252	-15.1704
30017	1	42.0166	-70.7653	-18.5364
30017	1	43.0981	-62.5758	45.2321
30017	1	43.7725	38.2847	22.5337
30017	1	51.0697	23.1731	32.2751
30017	1	58.6328	14.7305	23.2904
30017	2	-47.5882	30.2156	-.5178
30017	2	-47.6739	42.3795	9.7377
30017	2	-51.723	25.9004	28.9367
30017	3	-23.497	-99.3484	-21.8191
30017	3	-6.8025	-80.267	-5.6968
30017	3	21.3461	-97.9763	-18.6812
30017	3	33.8604	-5.2615	53.443
30017	3	39.3283	.634	66.2206
30017	3	39.7048	25.3382	44.2187
30017	3	51.0401	20.9791	33.9247
30018	1	19.5197	50.6457	5.8022
30018	1	2.3017	-41.1403	22.039
30018	2	-36.2083	25.6669	13.3032
30018	2	-43.5387	-35.9015	-10.6708
30018	3	-24.9691	-30.0595	-13.4066
30018	3	-34.0991	.1481	-14.3026
30018	4	23.1253	13.3625	2.331
30018	4	48.9653	3.5637	5.4432
30018	5	33.9701	2.2469	19.4784
30018	5	41.5301	27.1269	14.7566
30018	6	-34.5591	-52.5971	5.9164
30018	6	-35.9875	3.5357	-10.4102
30018	6	14.0825	-12.4471	-21.8876
30018	6	2.7577	28.0253	6.979
30018	7	-45.3823	20.8221	5.4822
30018	7	-5.1839	16.7785	45.4166
30018	8	13.7745	-42.1371	-6.6886
30019	1	19.5197	50.6457	5.8022
30019	1	2.3017	-41.1403	22.039
30019	2	-36.2083	25.6669	13.3032
30019	2	-43.5387	-35.9015	-10.6708
30019	3	-24.9691	-30.0595	-13.4066
30019	3	-34.0991	.1481	-14.3026
30019	4	23.1253	13.3625	2.331
30019	4	48.9653	3.5637	5.4432
30019	5	33.9701	2.2469	19.4784
30019	5	41.5301	27.1269	14.7566
30019	6	-34.5591	-52.5971	5.9164
30019	6	-35.9875	3.5357	-10.4102
30019	6	14.0825	-12.4471	-21.8876
30019	6	2.7577	28.0253	6.979
30019	7	-45.3823	20.8221	5.4822
30019	7	-5.1839	16.7785	45.4166
30019	8	13.7745	-42.1371	-6.6886
30020	1	-10	-45	68
30020	1	-12	-37	-16
30020	1	-44	-23	24
30020	1	-6	-5	48
30020	1	12	-17	8
30020	1	32	-11	12
30020	1	42	-29	24
30020	1	54	5	22
30020	1	6	-23	68
30020	2	-12	-13	56
30020	2	-16	-45	-16
30020	2	-26	-13	68
30020	2	-36	-9	14
30020	2	-36	-9	58
30020	2	-46	-21	22
30020	2	12	-17	6
30020	2	18	-57	64
30020	2	22	-53	-20
30020	2	32	-29	54
30020	2	32	-29	64
30020	2	42	-25	24
30020	2	56	5	26
30020	2	6	-9	51
30020	3	-16	-43	-16
30020	3	-2	-57	-28
30020	3	-24	-15	70
30020	3	-28	-35	46
30020	3	-32	-43	62
30020	3	-34	-7	56
30020	3	-42	-25	26
30020	3	-8	-47	66
30020	3	12	-19	8
30020	3	20	-43	-20
30020	3	26	-21	68
30020	3	26	-5	8
30020	3	32	-29	56
30020	3	38	-3	16
30020	3	40	-27	24
30020	3	6	-9	50
30020	3	8	-23	70
30020	4	-22	-45	-20
30020	4	-30	-15	62
30020	4	14	-50	-18
